start,end,fmin,fmax,category
163.25408084621742,163.29690615055108,,,
163.3,163.39506258635294,,,
163.93,163.96,,,
163.9745074993088,164.01488052617935,,,
164.03168740505262,164.07779680723235,,,
164.53,164.56,,,
164.61,164.63,,,
164.81,164.85,,,
164.86276073993673,164.90385317406484,,,
164.91,164.94,,,
164.95616430511078,165.02578646613017,,,
166.07840581902437,166.39772619616417,,,
166.45975043450082,166.68726640953903,,,
166.73,166.78,,,
166.7819472138229,166.8232339671396,,,
166.84,166.88,,,
166.88973821671237,166.93128758951312,,,
167.12709203918774,167.40610198378562,,,
167.5,167.53,,,
167.62,167.65,,,
167.71,167.74,,,
167.74566710335867,167.7883523753569,,,
168.0428082793951,168.09046268897396,,,
168.69705014323904,168.7370620729384,,,
169.34,169.45697373635713,,,
169.52,169.56,,,
169.56816777857995,169.62129345049462,,,
169.73,169.74,,,
170.55,170.59746129416283,,,
171.27,171.29,,,
171.3,171.41022789790514,,,
171.87,171.88,,,
171.94,172.02881402424404,,,
172.0295131389158,172.06956635920776,,,
174.0193647344765,174.12999264271488,,,
174.24,174.26,,,
174.27692582715125,174.31880608096012,,,
174.36,174.38,,,
174.41267298329444,174.45830709140216,,,
174.6,174.61,,,
174.64,174.84369830103148,,,
174.85,174.87,,,
174.95,175.0,,,
175.01,175.06,,,
175.06996967175175,175.11497172517437,,,
175.1370601359861,175.18314326320376,,,
175.3,175.32,,,
175.3448459276699,175.39103247879515,,,
175.4029455227795,175.4482165159214,,,
175.68,175.69,,,
175.74,175.77,,,
175.84,175.86,,,
176.98,177.01,,,
177.12,177.15,,,
177.24014782610394,177.2806870037743,,,
177.31,177.36,,,
177.36187531005768,177.4196582703931,,,
177.92,177.94,,,
177.9660681278365,178.02215716569197,,,
180.82,180.84,,,
182.0,182.14743622674828,,,
182.8,182.83,,,
182.9,182.94,,,
182.94846353735244,183.00077748477457,,,
183.12,183.16,,,
183.1668639975928,183.2197385038932,,,
183.8627299839826,183.921149185158,,,
185.9,185.91,,,
185.95,185.98,,,
188.27,188.3,,,
188.62,188.63,,,
188.95,188.97,,,
190.02,190.04,,,
190.07,190.09,,,
190.32,190.4558687127772,,,
190.59,190.724035713034,,,
190.86,190.88,,,
191.03,191.15776220338685,,,
191.55,191.9116427753085,,,
191.92963085756412,191.98,,,
192.0207348168464,192.07125341043584,,,
192.35,192.38,,,
192.3977350045386,192.4467992102532,,,
192.7091311404677,192.76017074265653,,,
192.7989870208644,192.93664898010945,,,
192.9937911684173,193.0430758647408,,,
193.05,193.07,,,
193.11,193.15,,,
193.16,193.17,,,
193.17855516117243,193.251439068658,,,
193.28,193.3,,,
193.32,193.33,,,
193.3311002067583,193.38130222621416,,,
193.39,193.5543292494473,,,
193.97,193.98,,,
197.77,197.8,,,
197.94,197.96,,,
197.9911671462513,198.06550503479585,,,
198.09,198.12,,,
198.12010169395376,198.1888874242845,,,
198.22,198.27,,,
198.2740190314679,198.33293641817,,,
198.36,198.41,,,
198.41672698919265,198.4737429646651,,,
199.19,199.3056961414644,,,
199.426056455019,199.4663284180704,,,
199.48,199.5,,,
199.5335790377146,199.58,,,
199.6153324635398,199.7231388796653,,,
199.75,199.78,,,
199.79,199.81,,,
199.81158854784,199.87659069978056,,,
199.88,199.9,,,
199.9193708112552,199.9900443694421,,,
200.0160103403954,200.10661096274853,,,
201.0588607545268,201.0994188198731,,,
202.75,202.77,,,
203.12,203.17,,,
203.46,203.5,,,
203.5255085996503,203.56916399762744,,,
203.77987562111448,204.0423949260939,,,
205.8858166232492,205.9691283424412,,,
207.56,207.58,,,
210.0422903839321,210.08939010121995,,,
211.85,211.87,,,
211.9172870297659,212.02318246882584,,,
212.23,212.25,,,
212.63,212.66,,,
212.97,213.0,,,
213.77,213.8,,,
214.23,214.25,,,
220.06,220.08,,,
220.16,220.18,,,
220.2199247693661,220.26177341686827,,,
221.31,221.33,,,
221.47,221.49,,,
221.77,221.79,,,
222.06,222.24163984706004,,,
222.2485954124445,222.3,,,
222.3243120381236,222.36550308542596,,,
222.41,222.45,,,
222.47509058486847,222.52,,,
222.54945935525708,222.59354539786065,,,
222.7,222.76,,,
222.76151383391448,222.85,,,
222.87347560378765,222.91843464967752,,,
223.09,223.1,,,
223.11417757938307,223.18431308229765,,,
223.19,223.22,,,
223.2498372911697,223.29737585815647,,,
223.36,223.4,,,
223.42,223.6248484887112,,,
223.63920336964583,223.68163234536132,,,
223.69,223.78146350815183,,,
224.09,224.1,,,
224.29,224.31,,,
224.88,224.89,,,
227.93,227.94,,,
230.35,230.38,,,
230.3920233215888,230.45488193507703,,,
231.46,231.47,,,
232.52,232.55,,,
232.84,232.88,,,
233.12,233.14,,,
233.52,233.53,,,
234.62,234.63,,,
235.4,235.42,,,
235.45,235.5571905119504,,,
236.04,236.17,,,
236.2,236.24350837612437,,,
236.26,236.28,,,
236.3265648504524,236.3685606568626,,,
236.38778582392703,236.42931268781425,,,
236.43,236.46,,,
236.50187479623725,236.55990280091763,,,
236.60467873770563,236.66691041463895,,,
236.82,236.84,,,
237.67,237.68,,,
238.14,238.15,,,
238.29,238.3,,,
238.35216423984085,238.39655727873244,,,
239.05,239.07,,,
239.64,239.65,,,
239.70566341134764,239.74590921729805,,,
239.81,239.83,,,
240.21,240.24,,,
241.02,241.04,,,
241.16,241.18,,,
241.28,241.3,,,
243.49,243.51,,,
244.16,244.18,,,
246.99,247.0,,,
247.14,247.16,,,
247.39,247.42,,,
247.88,247.89,,,
247.93,247.94,,,
248.34,248.36,,,
249.29020093702132,249.3633876490593,,,
250.25,250.28,,,
250.35,250.38,,,
250.41,250.43,,,
250.68,250.69,,,
250.81,250.84,,,
250.88241084084623,250.9275479296276,,,
251.27,251.31,,,
251.3410227649269,251.4,,,
251.42,251.5667076071529,,,
251.63,251.66,,,
251.70231196048712,251.74916242111297,,,
251.92,251.94,,,
251.97401388882173,252.0192341867231,,,
252.06356293435607,252.1191320734223,,,
252.14,252.21,,,
252.21499604920544,252.2964405210955,,,
252.57,252.61,,,
252.64162082663603,252.8559375705889,,,
252.9,252.95,,,
252.95825788398585,253.17,,,
253.1769433790161,253.71027330011128,,,
253.79,253.8442765979114,,,
253.8642728154574,253.91817507396144,,,
254.85,254.89,,,
254.92258877019088,254.9654027289436,,,
255.2750828260893,255.32,,,
255.33,255.42104219030767,,,
255.44,255.46,,,
255.5,255.5558636169916,,,
255.6,255.64,,,
255.66,255.71,,,
255.7424562419596,255.7940778352391,,,
255.820972957086,255.8686131745435,,,
255.93,255.94,,,
255.95,255.97,,,
255.99697438840357,256.1128471021425,,,
256.13702709454867,256.2049826819698,,,
256.24,256.26,,,
256.27,256.32,,,
256.47,256.5,,,
256.50426053233093,256.6214227577051,,,
257.03,257.05,,,
257.074468988904,257.16,,,
257.65,257.68,,,
257.7238032603406,257.764483141445,,,
258.06,258.09,,,
258.0979015600114,258.1742895556916,,,
258.6,258.62,,,
259.06,259.09,,,
259.13296555246626,259.1783620912688,,,
261.99,262.0,,,
262.06,262.08,,,
264.14,264.16,,,
264.5,264.53,,,
264.7,264.72,,,
265.03,265.05,,,
265.8,265.83,,,
265.86158699465653,265.90843021605696,,,
268.22,268.24,,,
268.32,268.37,,,
268.40152073687034,268.5,,,
268.52,268.577091332078,,,
268.5867529647265,268.6382122362228,,,
269.23,269.25,,,
269.32,269.33,,,
269.34,269.39,,,
269.4165874657177,269.47483353450184,,,
269.5084221824862,269.62,,,
269.6400153132847,269.7030296211016,,,
269.79,269.9539559466215,,,
270.59,270.62,,,
271.12,271.14,,,
271.62046866238114,271.6635588017816,,,
274.98,274.99,,,
276.1,276.11,,,
276.27,276.29,,,
278.54,278.56,,,
282.02,282.05,,,
282.07038241064265,282.1498392400287,,,
282.34,282.38,,,
282.4227351512512,282.4806931439326,,,
282.53,282.58,,,
282.6177536012729,282.6640252661564,,,
282.96,283.0,,,
283.02,283.3045814032782,,,
283.3186285524283,283.41,,,
283.43966538693223,283.511880360047,,,
283.63,283.67,,,
283.71130029491013,283.75991187481657,,,
283.9,284.13,,,
284.16,284.2,,,
284.2503468935068,284.29202302986664,,,
284.79,284.82,,,
284.85,284.9,,,
284.9385331698117,284.98,,,
285.04248769653697,285.0869545296686,,,
285.33,285.35,,,
285.46,285.5,,,
285.5434725734733,285.5900593263195,,,
285.71,285.73,,,
285.85,285.87,,,
289.31,289.32,,,
290.22,290.24,,,
290.26,290.29,,,
291.1557324579429,291.20140727664034,,,
295.68,295.7,,,
295.7623829205121,295.8257854648715,,,
296.46,296.49,,,
296.52,296.55,,,
296.72,296.78,,,
296.8095175478004,296.86820750249285,,,
297.0795647890227,297.3001061845961,,,
300.0854637760208,300.2125228248892,,,
300.49,300.55,,,
300.58243676064984,300.6398969414263,,,
300.78,300.82,,,
300.86963869236763,300.9116602527102,,,
301.1771115162685,301.2525549612868,,,
301.33,301.36,,,
301.42701441261033,301.48,,,
301.7,301.71,,,
301.8898935213827,301.93173214069435,,,
301.96,301.99,,,
302.35,302.38,,,
302.43773063259465,302.477927320926,,,
303.04,303.06,,,
303.15,303.18,,,
303.57,303.6,,,
303.97,303.99,,,
304.06041032412224,304.1053905867396,,,
304.81,304.83,,,
308.0585146949972,308.15,,,
308.20863664682423,308.26055534483424,,,
308.52,308.56,,,
308.59,308.6682072111823,,,
308.6694659369049,308.76030249536035,,,
308.93191569298506,308.9789936550317,,,
309.01,309.04,,,
309.0965744476092,309.14908409594074,,,
309.2528968295597,309.3199803549619,,,
309.34,309.37,,,
309.39,309.41,,,
309.43488783633427,309.51,,,
309.5435876259208,309.65168886164827,,,
309.65388501104854,309.71347301705964,,,
312.25,312.29,,,
312.37,312.41,,,
312.42,312.44,,,
312.45,312.58291644561854,,,
312.70021913659,312.7465867693864,,,
312.76,312.78,,,
312.79,312.82,,,
312.85758214035206,312.9230333533032,,,
312.98,313.01,,,
313.15,313.17,,,
313.57,313.59,,,
313.6659339502454,313.72326492641656,,,
313.88,313.91,,,
313.9494228491471,314.01157346396224,,,
