start,end,fmin,fmax,category
29.75055668655369,29.752623762389025,,,
29.754229999631644,29.756558151261675,,,
31.117151953329643,31.125117429825995,,,
31.15357591928707,31.155102924141616,,,
31.157185029221903,31.15870151013136,,,
31.160678103069465,31.161889677908686,,,
31.163869340486,31.165402204477125,,,
31.167559441212152,31.16886064802607,,,
31.171085086762904,31.17238915832506,,,
31.174415198531413,31.17599743230475,,,
31.178136035882765,31.179435544709364,,,
31.18226884936293,31.182968307799765,,,
31.186369503902064,31.186988759819005,,,
31.1902149805261,31.191091150343418,,,
31.193844960282245,31.19466835912731,,,
31.19758475265569,31.198191167496972,,,
31.20118023622367,31.201656408955653,,,
31.205083705186844,31.205222605036365,,,
31.680345133857596,31.68069741412997,,,
31.68380847690834,31.68428640973237,,,
31.73036245942116,31.730743704570667,,,
31.73360055279401,31.734459491173425,,,
31.737648855828574,31.738085259861414,,,
31.7594746798608,31.75947546483742,,,
31.76304867967963,31.763589227928055,,,
31.76676334646013,31.767471967140835,,,
31.77033296906286,31.77122174254722,,,
31.773859531780083,31.774757266077728,,,
31.77730411650406,31.778569724708795,,,
31.78056082068218,31.782467108037736,,,
31.78381312603752,31.785977945559555,,,
31.78706316790647,31.78942803551753,,,
31.790164911184046,31.7991352733473,,,
31.799473501973683,31.80216151765651,,,
31.864938746988773,31.8677814699875,,,
31.868711970117356,32.01384549680684,,,
33.64806510786215,33.77930902943015,,,
33.7820200913979,33.78292943071988,,,
33.803194248378276,33.8067684539987,,,
33.80859017219808,33.81424475799004,,,
33.81754400753313,33.82004969186253,,,
33.84421872902247,33.8452910160025,,,
33.84762183412909,33.84872836546766,,,
33.850756399449374,33.85229612393512,,,
33.85420386233263,33.85597955788175,,,
33.85764502947529,33.85950049615568,,,
33.86116789223419,33.86304472345444,,,
33.86461947156324,33.86663962140679,,,
33.86794559578101,33.870134452101254,,,
33.87156716010637,33.87399429269963,,,
33.87500930253002,33.87792531465491,,,
33.87835556641221,33.881609643416276,,,
33.881623792913224,33.89638187411758,,,
33.89750304354562,33.90014947280287,,,
33.95513251443704,33.958739993340444,,,
33.95883832098709,33.97918177218901,,,
33.97942096125749,33.98311680553688,,,
33.98333887987666,34.087146945512956,,,
34.08845076517927,34.09047868895862,,,
35.25169046825833,35.36387584729327,,,
35.364216122114,35.367250658075015,,,
35.368004820098484,35.377836919128896,,,
35.37870003248254,35.38141172882584,,,
35.38205221585101,35.38480533518725,,,
35.38638538289401,35.3889838594695,,,
37.20443968935145,37.22874510327975,,,
37.22913404454788,37.231864614701934,,,
37.23306050525771,37.235042124423714,,,
37.23680155528916,37.23840090304613,,,
37.24055649990837,37.241943386163975,,,
37.24406949809856,37.245519037031464,,,
37.24761771592829,37.2493431871136,,,
37.25139177203178,37.25322481618987,,,
37.25489406150248,37.257035985125434,,,
37.25789198391967,37.2608454665045,,,
37.26130878989895,37.264309192515086,,,
37.265155866162644,37.26757981810305,,,
37.268887764645946,37.27149500012398,,,
37.27223598579566,37.33108960825536,,,
37.70416484581099,37.7055207580328,,,
37.70794925747646,37.710704137649806,,,
37.71210167939464,37.71547457256251,,,
37.71922094634837,37.720109266092386,,,
37.80057317212224,37.803015227003236,,,
37.80410949882534,37.80643210525314,,,
37.807028866046004,37.80984184212154,,,
37.811103672285874,37.813082182589504,,,
37.8651017115679,37.86859685609738,,,
37.869460916899975,38.040128669374525,,,
39.735516940156614,39.73590149932438,,,
39.73904356396861,39.73987630536159,,,
39.7425454209331,39.74318650619851,,,
39.746058510392906,39.746099489016665,,,
39.84070162311196,39.841217759533066,,,
39.84366251018312,39.84517344961564,,,
39.84650784396463,39.8490326382882,,,
39.849903136392435,39.852979132864206,,,
39.85330502332913,39.866330709954106,,,
39.86655574339959,39.869734624938836,,,
39.871285719424485,39.87342222972049,,,
41.90908502424757,41.9105456998282,,,
41.91351466215319,41.9147274740537,,,
42.556526104824414,42.55763211909267,,,
42.560004872812165,42.5621877604723,,,
42.563541583965225,42.687534422642656,,,
45.30832915433579,45.30870585213105,,,
45.31250145812829,45.31387794560857,,,
45.31687740491496,45.31845502305362,,,
45.32101008279456,45.32276654168964,,,
45.32485505873958,45.32673070457246,,,
45.328734017527765,45.330396389746,,,
45.3328067957196,45.33385979910691,,,
45.336816520392894,45.337330351339446,,,
45.34062808197406,45.34080212993754,,,
45.34418361478382,45.344247565517826,,,
45.34776442145308,45.347920181966494,,,
45.35127647639976,45.351702605072,,,
45.354620078189505,45.35562561541796,,,
45.358294268945855,45.35940024745133,,,
45.36186179197497,45.362843516402776,,,
45.36535962078307,45.3663885170718,,,
45.36896271660924,45.37037470312582,,,
45.372875949558285,45.374426798505915,,,
45.376783497714335,45.37832802484433,,,
45.38060319383939,45.38241812563605,,,
45.38426810564266,45.38632882091734,,,
45.38770876391066,45.3903767208755,,,
45.391271330068506,45.3941989673343,,,
45.3949659637279,45.39796248980694,,,
45.39885239023301,45.401731240352,,,
45.40223243057728,45.40536167533861,,,
45.40557309385803,45.408944924308194,,,
45.40953138568335,45.41241139138738,,,
45.41364970778426,45.415823920733395,,,
45.41745480971204,45.41930152941081,,,
45.421154315306076,45.42267727077007,,,
45.424783827910815,45.426350441541935,,,
45.42856414473719,45.43043162473374,,,
45.43231974351737,45.43457594936093,,,
45.43600040361285,45.438367054628,,,
45.43955502223638,45.442235336734186,,,
45.443167417132194,45.44615382308761,,,
45.44735317220291,45.450302629239026,,,
45.45243765951859,45.454804718080496,,,
46.72528366280926,46.726152777936726,,,
46.72920483807722,46.73031037875348,,,
46.7332156930036,46.73428417374691,,,
46.73719503197405,46.73815062599049,,,
46.76030757127536,46.762111794352535,,,
46.76396565089623,46.928601193047236,,,
46.928790802707276,46.932811171445586,,,
46.935209784375296,46.93692214801908,,,
47.072719672487835,47.07289336654875,,,
47.07551478712095,47.07678710058332,,,
47.07887565190593,47.08038717519906,,,
47.0826052451796,47.083821635329066,,,
47.085845571491454,47.08686241944631,,,
47.089493756741284,47.08949856178628,,,
48.31011826879448,48.31012937330537,,,
48.31427084717486,48.31439857040842,,,
49.62537856572204,49.6254893935389,,,
49.66400314511524,49.66423418554995,,,
49.66742573423518,49.66796317458153,,,
49.67108690659205,49.685899213386904,,,
49.68610542666581,49.68952838102977,,,
49.69001340546542,49.693123242474265,,,
50.032236577057176,50.03232569984264,,,
50.0361417522033,50.03623153063986,,,
50.03999278770552,50.04014589011669,,,
50.12478466644883,50.124834650589364,,,
50.12818559822109,50.12841489772001,,,
54.16194679958953,54.164951702621245,,,
54.16628122205536,54.169646400147016,,,
54.17044346905416,54.174030226667725,,,
54.1744163491163,54.19809202730656,,,
54.1981881359054,54.201561323371195,,,
54.201877276996775,54.205122115545805,,,
54.20544150537915,54.208854540785154,,,
54.20918796304199,54.28319752408399,,,
54.28359979641106,54.2866579524676,,,
54.287512906425526,54.290513918019,,,
54.2915497795244,54.29467395964596,,,
54.29569441633092,54.29866505712271,,,
54.299978451265225,54.30265751880076,,,
54.30453820164005,54.30688440107637,,,
54.309073513365455,54.311273527195056,,,
54.3135243548784,54.31588269131051,,,
56.25507028061483,56.258445539342034,,,
56.259167622625824,56.261973944587844,,,
56.26320330512192,56.265562737534445,,,
56.267026351028015,56.26890503547258,,,
56.27062523802121,56.27219216335151,,,
56.274209449605806,56.27568826287985,,,
56.2776424941255,56.27939262550738,,,
56.28119052643577,56.28292851262622,,,
56.284610825247235,56.28626414974531,,,
56.288297582897876,56.289760040657384,,,
56.29190905466676,56.29342011628879,,,
56.29572068479326,56.29729946697752,,,
56.29949395337038,56.300894301599925,,,
56.303482231547434,56.30470447364781,,,
56.307411133067475,56.308396669477226,,,
56.31122665016188,56.31218940046098,,,
56.31499790335695,56.31585270591908,,,
56.31888201571173,56.31968843196829,,,
56.32257652122114,56.32343758674131,,,
56.32619334250689,56.3270585483147,,,
56.32964591499832,56.33060191805164,,,
56.33321547352606,56.33401812351412,,,
56.3367430554827,56.33721019614074,,,
56.857042857160174,56.85748444903228,,,
56.86044653447138,56.86165948867798,,,
56.863849938346284,56.86597730528977,,,
56.86759724761049,56.87015894540482,,,
56.871440737909744,56.87414187257489,,,
56.87556147772405,56.87808452786671,,,
56.8799434505403,56.881837711168664,,,
60.02442415507303,60.02483385026455,,,
60.029174810929426,60.03087098073628,,,
60.03395453150073,60.03687777169877,,,
60.038649540460774,60.04191765536864,,,
60.04326068196032,60.04700019063221,,,
60.04782790824771,60.05211646435989,,,
60.052448497828514,60.0569819440941,,,
60.05773986690574,60.06164952597684,,,
60.063840854813655,60.06640004548762,,,
60.080472171256936,60.08065493815475,,,
60.08453748843736,60.08567977761229,,,
60.08810444149706,60.09112143533097,,,
60.09183627963066,60.10963333249092,,,
60.10978590084447,60.11301028605965,,,
60.11344802687565,60.11650768049889,,,
60.1169530529446,60.1202152021726,,,
60.12083967465493,60.12366463647949,,,
60.12453289866448,60.127185265554324,,,
60.12836571302679,60.130619275669254,,,
60.13222718008691,60.134092845386924,,,
60.13596259524425,60.13785603928897,,,
60.139654443131555,60.14159459710121,,,
60.14328656939997,60.14535542693403,,,
60.14670373598735,60.14918185093337,,,
60.14963555908865,60.16056154964699,,,
60.1606054433518,60.171532425317494,,,
60.17416083501445,60.175421775430436,,,
60.218191790282724,60.371353614098496,,,
60.59848029674755,60.740397833701635,,,
61.36773679999841,61.50095250729057,,,
61.52680835286777,61.83094546546539,,,
62.45370213720533,62.45762700190147,,,
62.45798898845911,62.472319301764166,,,
62.9252850118445,62.9264256902039,,,
62.92844040153755,62.9301479372051,,,
62.93167551691334,62.93342766293221,,,
62.93509962818689,62.936518684079246,,,
62.93861790734861,62.939498134271965,,,
62.942247871458534,62.942844443602695,,,
62.94619716372755,62.946251718054214,,,
62.970893517914746,62.97098317043649,,,
62.97420389086008,62.97471382616295,,,
62.97784540187982,62.97827596689264,,,
62.98130974628859,62.98187424442835,,,
62.98422289599975,62.98545562553737,,,
62.98774073110686,62.989210883080965,,,
62.99161808354987,62.99339200538066,,,
62.99557716141145,62.99746779211693,,,
62.99940276808209,63.00091110875209,,,
63.0028804780874,63.00439147935973,,,
63.006661104112865,63.00774159593715,,,
63.01030469682482,63.01146666596333,,,
63.01384070240789,63.01517980760998,,,
63.01717986737688,63.01873371768329,,,
63.0208086982535,63.02247252807021,,,
63.02451160131229,63.02605814483431,,,
63.0279594151179,63.029713893168505,,,
63.03132089979119,63.033398826171954,,,
63.034777238551115,63.03757705988155,,,
63.03805408090353,63.058377025392325,,,
63.059947418371834,63.06185894497567,,,
63.34196467787027,63.34325962470637,,,
63.34593706470397,63.347109764648806,,,
63.34980158873731,63.35062804008523,,,
63.35368532632788,63.35404863468475,,,
63.4085257432527,63.44506974392467,,,
63.44545290476746,63.44872144212326,,,
63.4505138899717,63.45281376765834,,,
63.4549200682342,63.45742675764693,,,
63.45904371228483,63.462102317611375,,,
63.46251175069147,63.5587336674167,,,
63.558901934408475,63.56210466424624,,,
63.883746957778925,63.8837655264967,,,
63.8876799712744,63.88772376765807,,,
65.5258108286394,65.67088442807396,,,
65.67242835909127,65.67382629530297,,,
65.91387241807249,65.9145820423464,,,
65.91710754164392,65.91873797795839,,,
65.92025930364926,65.92221587124797,,,
65.92342350588905,65.9251617051661,,,
65.92669019533528,65.92809008684424,,,
65.93024752746025,65.93093008377485,,,
65.9337159033782,65.93407600601515,,,
65.9371971680555,65.93749885665046,,,
65.94046919286251,65.94086928798093,,,
65.94402163740662,65.94446813772122,,,
65.94755928360755,65.94796127489872,,,
65.95114014019569,65.95149404692981,,,
65.95451162205802,65.95508633196354,,,
65.95792016832365,65.95875990208653,,,
65.96128631482522,65.96253197931581,,,
65.96478474862045,65.96609533598026,,,
65.96846131834718,65.96976850377189,,,
65.97202961325645,65.97336991725697,,,
65.97505692746904,65.97683055351177,,,
65.97869556852513,65.98057170040077,,,
65.98252830167611,65.98469058427546,,,
65.98634455041753,65.98871828198432,,,
65.99001618413462,65.99217836168077,,,
65.99356720114747,65.99566819825105,,,
65.9973240054316,65.9993076946338,,,
66.00095618683432,66.00323459045754,,,
66.00447279110551,66.00717269418968,,,
66.00781619694499,66.01093585903446,,,
66.0115293266707,66.01480867630906,,,
66.01494865318139,66.04975682381126,,,
66.04981918798552,66.0535206003487,,,
66.05462520910633,66.05745420914556,,,
66.2460007802811,66.24687382905019,,,
66.24872744792037,66.27044826858574,,,
67.298336146507,67.45256553623412,,,
67.65500410977337,67.76940281863014,,,
67.76986642887195,67.77248975462385,,,
67.77329288186299,67.77602374482487,,,
67.77689279480113,67.78008202195169,,,
67.78074091861644,67.78436510321166,,,
67.78436977184481,67.80196252925528,,,
67.80253792454799,67.8062118161718,,,
67.89984505719609,67.900625184079,,,
67.90329964581463,67.90471592264042,,,
67.90682604536414,67.908306229545,,,
67.91003701564338,67.91164049203196,,,
67.91294117846422,67.91455318278736,,,
67.91625491236647,67.91733810428116,,,
67.91958702089057,67.92043602243065,,,
67.92311444862021,67.92365031417873,,,
67.9589072364072,67.9591870255106,,,
67.96256526610917,67.96281873007617,,,
67.96640393588278,67.96656232299077,,,
67.97012267515063,67.97029225228562,,,
67.97372729909088,67.9739610257248,,,
67.97733236336046,67.97762145749397,,,
67.98106942733129,67.98132306191656,,,
67.98480456011163,67.9849347884953,,,
67.99222446049254,67.99242338024908,,,
67.99532384342618,67.9963322575887,,,
67.99834113064739,67.99997501211034,,,
68.00171421140432,68.00354443056716,,,
68.00606684159902,68.00693087096016,,,
68.0361075074143,68.03792215560874,,,
68.04057676229212,68.04485137985813,,,
68.04519647419453,68.06163569993444,,,
68.08776669970817,68.08804019679626,,,
68.09146017927263,68.09262769909368,,,
68.10233041548067,68.10357860944337,,,
68.10604393338164,68.10724084425304,,,
68.10892458664047,68.11061178892851,,,
68.1119678227438,68.11415160697368,,,
68.11572079668443,68.11798463665777,,,
68.11960941291518,68.12175336187084,,,
68.12343895572755,68.12492757545577,,,
68.12705702573062,68.12816370113029,,,
68.17229363010989,68.17298997718427,,,
68.17547763897313,68.17692921638489,,,
68.17925227026144,68.18017569687632,,,
68.6216661806239,68.6229664248228,,,
68.62548837641874,68.62658154737618,,,
68.629304725743,68.630588301503,,,
68.63309917185042,68.63449204539259,,,
68.63728479728103,68.63808606119619,,,
69.22634833574295,69.37795523434878,,,
69.55942117043668,69.56056194267339,,,
69.56322516073783,69.56527746010157,,,
69.56661006184088,69.56912688627838,,,
69.56945084629787,69.58636552540793,,,
69.58650419619349,69.58899049336712,,,
69.59050554715925,69.59190184525318,,,
69.59422303472957,69.59440484571789,,,
69.59737690450417,69.59750816106796,,,
69.6004572295977,69.60082663204935,,,
69.6036353569726,69.60459469937616,,,
69.60702062836951,69.6081154335042,,,
69.6104795562062,69.61136357994543,,,
69.61406009763479,69.6146157958938,,,
69.61773795184162,69.61805469060937,,,
69.62118285396032,69.62165930411881,,,
69.62483070393404,69.6250545771751,,,
69.6283807508813,69.62884515196085,,,
69.63183425991072,69.63277618881729,,,
69.63503658155601,69.6366284216278,,,
69.63806928030318,69.64065465827782,,,
69.64091910976502,69.69425361322033,,,
69.69492256492376,69.69960870040788,,,
69.70154958989885,69.84777591208618,,,
70.46080664131377,70.46087846135099,,,
70.46406315922736,70.46464979799256,,,
70.46748394083646,70.4680820602013,,,
70.47062063255244,70.47130438889066,,,
70.47375041683514,70.47476161948508,,,
70.47737186716662,70.47834096882079,,,
70.48106424479022,70.48177230715751,,,
70.48508329162995,70.4851284072962,,,
70.56725024812752,70.56738888869683,,,
70.57015313466391,70.57095583579607,,,
70.5735005407201,70.574682647768,,,
70.57690908773077,70.5784512358904,,,
70.57963991279402,70.58212069701818,,,
70.58253669283455,70.58531861537033,,,
